Review Site,Ski Area,Review Date,class,Review Star Rating (out of 5),Review Text
On the Snow,Whitefish,5th January 2020,positive,5,The people and town are beautiful. The snow is light and fluffy and the only downside is it is missing expert terrain. Great fun otherwise for the whole family. 
On the Snow,Whitefish,28th December 2019,positive,5,"Great local resort with plenty of terrain and very short lift lines. Fly into town via Alaska Airlines and ski for free on the day of departure. The town of Whitefish is fun and with a great mix of local vibes and tourists from the surrounding areas (Calgary, Seattle, etc). "
On the Snow,Whitefish,5th October 2019,positive,4,Off the beaten path but definitely worth it. Best family ski area in the valley! 
On the Snow,Snowbowl,2nd January 2020,negative,3,"I learned to ski here.  It’s hard on a new skier, but if you make it through you ski for life.  This is home to me so I love it.  My daughter learned here.  Just come, have a relaxed mom and pop Montana ski hill attitude and you’ll love it."
On the Snow,Snowbowl,14th May 2019,positive,5,"The road up is not as bad as people will lead you to believe. Just go a little slower and pull over to let people pass if you need to, no biggie. 

When this mountain gets snow, oh man is it good. I've had several days where I should have brought a snorkel. I cry myself to sleep nightly at the thought of all the amazing pow-plastered selfies I could have had if I had only grown my beard sooner. The tree skiing and ""freestyle"" terrain you can get into up here is pretty intense. 

The problem is that this mountain does not always have the snow. If it's been a while since the last storm rock skis are going to be a must. The summit is generally better than the base, like every mountain on earth, but even the bottom of the top lift turns into gravel pretty quickly. 

The bowl run-out is also lacking, as it is a steep ravine. I'm in pretty decent shape and have been skiing most of my life, but I dread coming out of the bottom of the bowls. 

This mountain is not for you if you are not a confident skier or are a beginner. While there are easier runs, you will get much better value out of a mountain like Discovery or Blacktail. 

The bar at the bottom makes some of the best pizza I've ever had in my life, and even if you don't ski (or mountain bike in the summer) I recommend you come and enjoy the food if nothing else. 

Overall this is one of my favorite mountains just because it has this charm to it, and also those pow face-shots I missed out on."
On the Snow,Snowbowl,18th January 2019,positive,4,"All around a really good mountain, will be five stars when the finally open up the new lift and runs. There's a tiny terrain park at the bottom of sunrise but if you want to hit jumps you're going to have to find your own (which there are plenty of). "
On the Snow,Snowbowl,26th November 2018,positive,4,Love the Bowl...
On the Snow,Snowbowl,9th March 2017,positive,5,Love da Bowl!
On the Snow,Snowbowl,9th March 2016,positive,5,Still love Montana Snowbowl.
On the Snow,Snowbowl,6th February 2016,positive,4,"it would be great if the lifts turned faster and didn't break down on a regular basis 

Th terrain I hard to beat though."
On the Snow,Snowbowl,23rd January 2016,negative,3,"Disclaimer: Skiers may love this mountain far more than snowboarders. This is an excellent mountain with some serious problems of execution. When visiting snowbowl I would always be suspicious of their snow report. If you are a park person, I'm sorry, the website will continue to tell you there is a park when in fact the park is seemingly always closed. Even if you call and ask if it's open, and they say yes, you will get there to find it closed. Couldn't tell you why. 

Similarly, I have often found that they are only running one lift, with no good explanation why. The only place I've ever seen shut down a lift for wind in 15 mph winds. On a mountain.

For snowboarders: you are required to have a leash on your board. They won't tell you that until you get to the front of the - often long - lift line. You know, in case your foot completely disengages from your leg, which happens all the time. Nevermind all those ski ejections - those pose no real threat.

Now, on the plus side, the mountain itself is great. Great terrain, very easily accessed by well placed (if a little slow) lifts. Nice long runs, AMAZING sustained steeps and trees galore. When it gets the snow it's a blast. 

It's just my experience there has always been lacking. The staff are almost uniformly rude, as if it was part of their training. The drive up is truly a nightmare, at the end of which you find yourself parking on the side of the road 1/2 a mile from the lodge. Driving down is even worse.

To sum up, the fantastic terrain of this mountain manages to negate a seemingly endless list of reasons NOT to go to snowbowl. "
On the Snow,Snowbowl,25th February 2014,negative,3,"Snowbowl is a great place to ski, right next to Missoula.  I've been up 5 times already this year and the only time i have noticed a liftie being a ""Douche"" (as per previous review)  Is when someone is clearly being an idiot, and or rude to other snowbowlers.   They will slow the lift down so really little kids can get on safely, and on snow days they do their best to get as much snow off your seat before you sit down as possible. the only conversations i've had with lifties ended with a smile.
The owners are cool too, they just dropped a TON of money into improving the access road to snowbowl.

As far as the mountain itself goes, it's probably not a place for beginners, some of the stuff snowbowl labels as blue runs would be considered black diamonds at other rocky mountain ski areas.  some of the stuff Snowbowl lists as black diamonds would be either double black or ""out of bounds"" at other places.   If you know what your doing on skis or a board this is a fun mountain, if not i imagine a vast majority of the mountain would be well beyond your skill level.

Lift tickets are reasonable ($42), -- the lifts are a little old and a little slow, but seem to be maintained well (although i hear rumors of them going down every now and again) and the bar at the bottom of the hill has regular bar prices instead of ski resort prices, great brick oven pizza and plenty of beer to choose from."
On the Snow,Snowbowl,14th January 2012,positive,5,MT Snowbowl is a real skiers lost paradice. The terrain is steep deep and epic tree skiing. Great BC access for good snow any time of the year. I you want to see people that rip the whole mtn. and dont complain about weather and conditions this is the place. The two slow old dubble riblets chairs add to the charm and give your legs a well deserved break from shredding 2600 feet of vertical sick terrain. The bar at the bottom has the best wood stove cooked pizza you will find any were and a great seltion of beers on tap.  The locals and liftys are some of the coolest people you will find any ski area. dont let this mtn pass you up.
On the Snow,Snowbowl,23rd March 2010,positive,5,"Well...Snowboal is a GREAT mountain if you like steep deep tree skiing.  The bar at the base of the hill, ""Last Run Inn"" is a classic mountain bar with some of the best wood stove pizza's I have had.  Great place to meet great local missoulians!  I have been to most mountainsd in the US and overall I put the Bowl in my top 5 for great powder turns, always untouched lines(if you know where your going), and great local people to hang with.  This is Montana in a nutshell for me!  Warning:   This mountain is not for the timid....if you are not an expert skier...try Lost Trail."
On the Snow,Snowbowl,8th December 2009,positive,5,"Snowbowl gets good consistent snow every year, but the southern exposure and low base elevation can make for variable conditions in the early season and spring.  Its close proximity to Missoula and the U of MT means crowded powder days, but the nightlife in Missoula makes it a good trade off."
On the Snow,Snowbowl,2nd December 2008,negative,3,"Snowbowl unfortunately only has two actual chair lifts with two more of the T lines. It's fun but the terrain is very limited and doesn't offer much diversity to skiers that are just starting out. Easy to see in a day, and fortunately doesn't yet have the big resort influence and prices (I paid 6 bucks for two slices of Pizza and a Drink) which is definitely a plus. I worked at Park City Mountain Resort and with a fifty percent discount on food couldn't get pizza that cheap, I was stoked, usually I have to take a backpack full of food (do it for the bigger resorts prices are ridiculous on food). It was overall a good experience, not really for beginners but if your an intermediate or expert skier the bowls just to the right of the second lift are pretty fun. Be ready for moguls and the most old school chair lift I've ever seen. "
On the Snow,Snowbowl,4th February 2008,negative,3,"Here is what the bowl is:
- The only ski area for folks from Missoula to ski w/o driving 150 miles round trip.
- A nice local area with a lot of terrain and vertical drop, as well as some of the best tree skiing around.  Seriously.  
- Two major storm tracks affect the area from the Pacific and unfortunately for the Bowl the storms mostly go south to the Bitterroot range or north to the Glacier park area.  
- Also unfortunately the majority of the mountain and all of the black runs face either due south or southwest (worst).  Especially in the beginning and ending of season the snow can be AWFUL.  (But with this said the snow can also be GREAT at anytime)
- There is some good hiking access from the area allowing good snow to be found almost anytime.  
- I skied here for 7 years and loved it.  This mountain breeds REAL skiers, you know, the ones who rip and don't bitch about conditions.  

Oh, and here is what the Bowl is not:
- A resort."
On the Snow,Snowbowl,27th January 2008,positive,4,"NOT a mountain for beginners.The green run from the first chair is only 12' wide.It
was a REAL DRAG!On skis its easy just snowplow or rip on blues and blacks.For a
beginning snowboarder its a nightmare.Riding down an old jeeptrail is NOT a true
resort experience so beginners other alternative are the ropetow or be ready to do alot of backside and frontside slides,crashs etc. to keep from flying into roadside trees.
For me it was my first chair run downhill on a snowboard.One I'll soon forget."
On the Snow,Snowbowl,7th January 2008,negative,1,"SnowBowl is wonderful on a powder day (but only for that day, once the sun comes out it is either slush or ice because most of the good runs are South facing.  Walk to the lifts and lodge for the first and last 3 weeks of the season because of low elevation and no snow at the base.  Other than unfriendly staff it is a great place and close to town.  I love it on powder days."
On the Snow,Snowbowl,3rd January 2008,negative,3,"Overall a fantasitc place to ski.  Friendly atmosphere, great terrain/vertical, quality food and convenient to town.  Since it is 200 miles roundtrip to any other local area from Missoula, I'll save the money on gas and spend the difference on the fantastic pizza, spend more time skiing and less time driving!"
On the Snow,Snowbowl,13th December 2007,positive,5,"First what I like, Snowbowl has the best out of bounds skiing/snowboarding in bounds.  You can always find good snow, if you look in the right places.  And they have excellent food at the lodge.  I was going to write a harsh review, but then checked ticket prices to be fair, because that is my biggest problem with Snowbowl.  They dropped ticket prices since I last checked, from the mid or high $40's to $36, which is acceptable for the mountain, as they have no good jumps or jibs for the park rat I became living by Tahoe.  They also need high speed lifts, other than that not a bad place."
On the Snow,Snowbowl,29th November 2007,positive,4,"Snowbowl is wonderful when it gets snow, and this year is looking good.  It's not really a beginner mountain, but does offer excellent terrain for intermediate and expert.  They shouldn't advertise they have a terrain park.  The staff isn't the best and is probably the only negative aspect of the whole experience.  They should charge less or be a little nicer to their customers. They do have the best pizza I've ever had, and a great bloody mary."
On the Snow,Snowbowl,29th November 2007,negative,3,"The ""Bowl"" as the locals refer to it is definitely not overpriced...who can complain about less than $50 lift tickets? This mountain has something for everyone & everyone makes good work of the mountain especially in Powder conditions. Steep and Deep! Enjoy a slice of pizza and a bloodymary while you sit by the fire and daze at the local watering hole the Last Run Inn!
Angel Face"
On the Snow,Snowbowl,28th November 2007,positive,5,"Snowbowl is a fun resort because of the convenience, but it's a little overpriced.  The food is good, and not too expensive. The staff is friendly, and family oriented."
On the Snow,Snowbowl,5th January 2007,positive,4,"Don't tell anyone!!! One of the top verticle to dollar areas in the country. This is a skier's ski area. 2,600  drop...This is where Missoulian's ski and it is known for its lack of beginner terrain which helps to keep it ""hearty"" An eclectic mix of styles, ages, and passions but most all of them good to excellent skiers and boarders.  Mostly relies on natural snow, but gets lots. Only $33 for a lift ticket. "
On the Snow,Snowbowl,24th December 2006,positive,5,"Montana Snowbowl is an excellent example of the small ski area and burns bright in the hearts of many locals.  The bar is one of the best.  On the right day (pow and no crowd) it can be the greatest place on earth.  Perfect for maintaining iron legs.  It’s detractions are a dominance of steep terrain, poor grooming and a local city of students, trust funders and seasonal workers who can show up for first chair on powder days.  This area needs a sugar daddy to buy a parking structure, a transportation system, a carpet to the lift, a beginner area, acres of glading and a bunch of groomers.  More importantly, a well paid staff to run it all.  The current owners have made improvements but the needs seem beyond them."
On the Snow,Snowbowl,2nd January 2020,negative,3,"I learned to ski here.  It’s hard on a new skier, but if you make it through you ski for life.  This is home to me so I love it.  My daughter learned here.  Just come, have a relaxed mom and pop Montana ski hill attitude and you’ll love it."
On the Snow,Snowbowl,14th May 2019,positive,5,"The road up is not as bad as people will lead you to believe. Just go a little slower and pull over to let people pass if you need to, no biggie. 

When this mountain gets snow, oh man is it good. I've had several days where I should have brought a snorkel. I cry myself to sleep nightly at the thought of all the amazing pow-plastered selfies I could have had if I had only grown my beard sooner. The tree skiing and ""freestyle"" terrain you can get into up here is pretty intense. 

The problem is that this mountain does not always have the snow. If it's been a while since the last storm rock skis are going to be a must. The summit is generally better than the base, like every mountain on earth, but even the bottom of the top lift turns into gravel pretty quickly. 

The bowl run-out is also lacking, as it is a steep ravine. I'm in pretty decent shape and have been skiing most of my life, but I dread coming out of the bottom of the bowls. 

This mountain is not for you if you are not a confident skier or are a beginner. While there are easier runs, you will get much better value out of a mountain like Discovery or Blacktail. 

The bar at the bottom makes some of the best pizza I've ever had in my life, and even if you don't ski (or mountain bike in the summer) I recommend you come and enjoy the food if nothing else. 

Overall this is one of my favorite mountains just because it has this charm to it, and also those pow face-shots I missed out on."
On the Snow,Snowbowl,18th January 2019,positive,4,"All around a really good mountain, will be five stars when the finally open up the new lift and runs. There's a tiny terrain park at the bottom of sunrise but if you want to hit jumps you're going to have to find your own (which there are plenty of). "
On the Snow,Snowbowl,26th November 2018,positive,4,Love the Bowl...
On the Snow,Snowbowl,9th March 2017,positive,5,Love da Bowl!
On the Snow,Snowbowl,9th March 2016,positive,5,Had the pleasure of spending the first weekend in November here for the 2019 season . Preseason conditions where fantastic and we'll groomed . Staff was exceptional and very helpful 
On the Snow,Bridger,10th March 2020,positive,5,"Easy 25 minute ride from Bozeman , great dive bar located at bottom of mountain if you don't want to partake in the one's run by Bridger. Really no lift lines except once in awhile at one of the feeder lifts at the base and that is only when half day pricing starts .Expert and ridge runs are spot on as long as your hooked up with a transponder.  Lots to do in town ,always have a great time there !"
On the Snow,Bridger,22nd February 2020,positive,5,Great advanced terrain.  No lift lines.  5 dollar local pints all over the mountain.
On the Snow,Bridger,9th January 2020,positive,5,Great!
On the Snow,Bridger,19th May 2019,positive,4,"I have skied all over the Eastern, Western USA and the European Alps. In my opinion this little mountain has the best value comparison to other larger and more amenity sophisticated mountains dollar for dollar. Not only from a monitory value but an all ski ability family mountain. I give it five star for these reasons hands...down...

  "
On the Snow,Bridger,27th January 2019,positive,5,"We probably picked a bad time to come. The crowds were insane. By early afternoon, the snow was starting to get packed and rutted. The staff seemed overwhelmed and overworked. Did I mention the crowds? If you stayed on the upper parts of the hill, you were rewarded with better skiing and slightly less hostil crowds. "
On the Snow,Bridger,29th December 2018,negative,3,not great
On the Snow,Bridger,26th December 2018,negative,1,Great ski area that is not crowded.  Offers great expert skiing.   Can be cold there.
On the Snow,Bridger,4th December 2018,positive,5,Slow lifts add to the charm of this place but some may not like that  
On the Snow,Bridger,8th March 2018,positive,5,Slow lifts add to the charm of this place but some may not like that  
On the Snow,Bridger,12th February 2018,positive,5,"Great Mtn, but everybody knows that, crowds on the weekends and tracked out pretty quickly.  Still can find some fluff after a storm if you search the nooks and crannies though."
On the Snow,Bridger,1st February 2018,positive,4,"Otherwise: terrain parks so well maintained, so many features in them now.  You know that patrollers have our backs. We took ski lessons; very friendly,helpful office staff.  Dropped goggles, were recovered @ L & F, whew!  Still the best beer battered fries in the state served by fun cook/ servers @ DP Chalet. Overall seem like really good staff this year, especially ski shop, they really care. Of course, appreciate the affordability & eco-valet service via bus. (No, not summer!)  Polished systems, ata boy/girl!
Thx. Y'all!"
On the Snow,Bridger,20th March 2017,positive,5,"this could be the best locals mountain i have skied(sugar bowl, mount rose and powder mountain come to mind).  great expert/advanced terrain.  cold smoke powder.  yes the lift system is lacking by modern standards"
On the Snow,Bridger,17th February 2017,positive,5,"This could be the best locals mountain I have skied(Sugar Bowl, Mount Rose and Powder Mountain come to mind).  Great expert/advanced terrain.  Cold Smoke powder.  Yes the lift system is lacking by modern standards"
On the Snow,Bridger,17th February 2017,positive,5,"This could be the best locals mountain I have skied(Sugar Bowl, Mount Rose and Powder Mountain come to mind).  Great expert/advanced terrain.  Cold Smoke powder.  Yes the lift system is lacking by modern standards"
On the Snow,Bridger,16th February 2017,positive,5,"You have to hike to get to anything worth skiing. Super slow double chairs all over the mountain, very limited lodge and they don't get much snow. "
On the Snow,Bridger,3rd December 2016,negative,1,very fun! I've never had a bad day at Bridger
On the Snow,Bridger,20th November 2016,positive,4,Bridger is such a sweet mountain
On the Snow,Bridger,28th October 2016,positive,4,love the place terrain 
On the Snow,Bridger,10th December 2014,positive,5,"Bridger Bowl gets some of the deepest, lightest snow anywhere in the Rockies.  The terrain off of the top of the mountain is as technical and steep as you like, although you only get about 1000 vertical feet before you are back in the lower mountain terrain.  You also need an avalanche transceiver to access the ridge terrain at the top.  A shovel, probe, and knowledgeable partner are also highly recommended.  Although this might seem excessive, one hike to the ridge or ride up the Slushman's lift, and you will see why this is important.  It is very easy to get cliffed out or find yourself in over your head (sometimes in powder!).  

There have been 4 new lifts put in since 2008, most notably the Slushman's lift, which you need a transceiver just to ride, as well as the new Bridger triple lift installed in 2010 (replacing an old double from the 60's), and 2 new brand new triple lifts in 2013 (replacing another aging double), providing better access to beginner and intermediate terrain on the North side of the ski area.  

The beginner lift in the base area currently serves a very small area and can become congested on busy days.  For this reason, I don't think Bridger is always ideal for folks who have never skied at all, although there are plans to expand the beginner terrain in the base area in the near future.  If you have the skill to ride up the quad lift out of the base area, the new lifts to the North provide lots of great beginner and intermediate terrain.  

The big powder days can be hectic with so many rippers eager to get first tracks, so get there an hour before opening if you want fresh tracks, and don't be surprised when the lower mountain is pretty tracked up by noon.  The parking is also limited on these huge powder days.  Once the crowd disperses on the upper mountain, you will be hard pressed to find a significant wait in any line, with the exception of the Slushman's lift, which can have a line up to 45 minutes long on powder days.  On off days, there are really no lines anywhere, and stashes of untracked snow can be found several days after the last storm.  

Overall, Bridger Bowl is an amazing deal with a day ticket around 50 bucks, a great ski/snowboard school, a positive vibe, beautiful and challenging terrain, and decent food and drink.  Only about 20 minutes from accommodations in Bozeman, it's pretty darn convenient considering that there is no lodging on the mountain (except for a few privately owned vacation rentals).  This also means you shouldn't expect much night life after 6pm on the mountain, you'll need to rely on downtown Bozeman for that.  "
On the Snow,Bridger,10th January 2014,positive,5,"I love Bridger!  I've been there twice before and am going again soon!  The chill atmosphere and no frills amenities at the bottom could be seen as a negative by some, but I love the cheap prices and easy going vibe.  The terrain has some good variety but the runs can feel limited if you are only skiing at the top parts of the mountain.  This shortens the runs and makes you feel like you are doing laps more than some other resorts.

With less traffic than other areas, it's easy to catch the snow when it drops.  There are rarely any lines and limited traffic on the mountain.

But if Bridger keeps offering awesome deals, we'll keep going back!"
On the Snow,Bridger,9th January 2014,positive,5,"Bridger Bowl is one of the best ski resorts I have ever been to. It's small compared to other skiing options in the Rocky Mountains but the staff and management at Bridger Bowl make up for it by offering an environment suitable for both experts and beginners in both skiing and snowboarding. The one mountain resort offers all examples of terrain varying from green groomers to double black diamonds. Bridger Bowl is a great environment for skiing with the family or  challenging your friends on the mogul fields in the ""bowl"" of the resort. I have been going to Bridger Bowl for four years now and although there is no on resort living accommodations it is worth the trip. The tickets are considerably cheap compared to other resorts in Montana allowing a family of four full day passes for roughly $150 and the lift lines are never crowded. During the season you can expect a descent amount of powder on the trails so beware if the wind picks up, their logo isn't ""Ski the cold smoke"" for nothing. Over all though, a little snow and wind shouldn't keep you from enjoying your time at Bridger Bowl and I'm looking forward to heading back up there next year. "
On the Snow,Bridger,9th January 2014,positive,4,"Bridger Bowl is a great place that is keeping skiing going for the average person.  It seems to be run very efficiently and smoothly.  People are very friendly and helpful.  Even had some mountain hosts on skis offer to show us great places to start based on our ability.  4 new lifts.  We also worked with a ski tech on our son's bindings who kept slipping with 2 hours left in the day.  He provided bindings, mounted them all free of charge and provided sound technical advice for fixing the problem."
On the Snow,Bridger,28th December 2013,positive,5,"deep pow, no lines,  technical skiing, short drivenothing!"
On the Snow,Bridger,18th December 2013,positive,5,"Bridger, near Bozeman, MT, is a community owned ski hill. That alone eliminates a majority of the destination resort crowd. Bridger is definitely a skiers mountain. I put five stars in family friendly however, because every kid you see up there looks like they can ski better than you, and they probably do.
What Bridger lacks in high speed lifts, they make up for in terrain. Bridger's renowned ridge, accessed via Bridger lift or the new Schlassman's lift has some legendary terrain. Chutes, cliffs, trees, powder stashes, hidden gulleys; Bridger is up to their balls in steeps, and in snow. The legendary coldsmoke that characterizes Bridger's winters contains 1-5% water, very dry, champagne status snow. The new lift opened last season, Schlassman's, opens up serious terrain that used to take hours to hike to. With this serious terrain comes the requirements for an avalanche beacon to ride. This helps keep it segregated from those that might accidentally happen upon terrain they can't handle, but it also keeps it out of reach for poor college kids, namely me. Beacon's run between 150-300 dollars, and they recommend a shovel and probe in the backcountry as well. This adds to your backcountry costs by about 100 dollars.
Don't let that tear you from Bridger however, the inbounds terrain is still some of my favorite in Montana. The trees off Alpine lift and Pierre's Knob leave little to be desired, especially since they're accompanied by hidden stashes of powder. Bridger's also relatively cheap (compared to Big Sky or Moonlight, about 50 miles away), and provides a relaxed atmosphere conducive to drinking a beer and hitting the slopes.

Watch out for rocks on exposed days, because, like other resorts in Montana, they seem to breed like rabbits. Go to Bridger if you love to ski. Go to Moonlight if you love hot tubs."
On the Snow,Bridger,30th March 2010,positive,4,"While certainly not the most vast resort in MT, Bridger Bowl benefits from a good location, and great snowfall. It also offers short, but challenging technical terrain as you get closer to the ridgeline, which is mostly accessible only if you're properly equipped with a transceiver. After a long day traversing from one glade entrance to another, you'll be happy to find Montana's closest equivalent to a city in nearby Bozeman, where you can enjoy a nice meal and some drinks downtown."
On the Snow,Bridger,24th March 2010,positive,4,"I spent an entire week at Bridger and simply loved it.  I found its trails to be well laid out, with very few cat-walks or having to walk far.   I took an intermediate group lesion that was just me and my buddy because there were so few people there. I also found the instructor friendly and helpful.  The lodges were nice, and everything (including the beer) was reasonably prices for a resort. 

They also have great multi-day packages that are a steal.

Everything I look for in a fantastic resort was at Bridger Bowl."
On the Snow,Bridger,3rd February 2010,positive,5,"Bridger Bowl is the quintisential gem in the rough. This is definately a local hill, and it caters to people who love to go big and have fun but could definately pass on the leather couches and 5 martini lunches in some five star restaurant. Bridger has absolutely fantastic advanced terrain and great expert terrain for those who would be willing to hike the ridge. The only problem is that they require you to have an avalanche transciever, even though it's only about 500' from the top of the lift to the top of the ridge. You can rent one, but I was cheap. I should have splurged because the pickings up there looked pretty darn good. However, you will find no shortage of lift served challenges here. The only major downside to this place other than its lack of ammenities (for those who need em), is the terrain park, which is next to nonesistant. However, since the whole mountain is essentially a huge terrain park, you won't necessarilly be wanting for air. Go jump off some rocks, because there are plenty with nice pillowy soft powder landings. This mountain is definately best for young 20somethings who want to hit it big and go party in a collge town after its all said and done.

However, if you are a flatlander looking for a family vacation, you might want to go with Big Sky. "
On the Snow,Bridger,22nd January 2010,positive,5,"By David Johnson  CASA Tours

Community owned and located a half hour from downtown Bozeman, Montana; Bridger Bowl is a Rocky Mountain Classic. Bridger is characterized by a devoted core of locals, cold smoke Montana powder, and terrain rich with granite features, hidden stashes, steep trees and lots of nooks and crannies. 2009 marks a historic year for Bridger Bowl with the first lift served expansion in 30 years. The Schlasman chairlift opens a new world of terrain opportunities.

In addition to the new lift all the boundaries at Bridger opened up. Bridger used to be the little mountain that skied big. Now with the Schlasman lift and the open boundaries Bridger just got huge. Bridger Bowl is excellent at promoting avalanche awareness, safety and research and has one of the most respected ski patrols. Bridger’s lift tickets and season passes are a great value and it lacks the ritzy on-hill development that can sap the soul out of an area"
On the Snow,Bridger,15th February 2009,positive,5,"This is a true, hardcore skiers resort. It has chutes, cliffs, steeps, deep pow... everything you could want. No terrain park though. And you need an avalanche transceiver (beacon) to be able to ski the real gnar up on the Ridge and the new Schlasman lift. But that's what I mean by a ""true skiers"" resort. If you don't mind old, slow lifts and having to do short hikes to get the goods - my pompous definition of a ""true skier"" :P - then BB is the place for you. The new Schlasman terrain is sicker than anything at Jackson Hole, and a ticket here only costs $45!! BB is a nice little community resort used by local families and college kids. There are very few amenities and no pretensions. And that's what is so awesome about it. No posh lodges, no rich JONGs... just good skiing. I've been riding here for six years now, and I still love it. Even more now that the new lift is in. :) Check it out!!

I'll warn again: There is really nothing to do here except ski. It's close to Bozeman though - 20mins - and Bozeman is sweet, but the base area is scant. No hotels or condos. If you want hot tubs and massages, go to Big Sky or something. Bridger Bowl is just for riding."
On the Snow,Bridger,3rd February 2009,positive,5,"Visited Bridger just before Christmas and there were no crowds at all and the snow was terrific (best in Montana). The terrain is varied with something for everyone. The new Schlasman lift is wonderful. Accurately report snowfall and base depths unlike many Montana ski areas which just make it up. Nightlife at the hill is lacking, but Bozeman is close with plenty of options there."
On the Snow,Bridger,14th January 2009,positive,5,"an enviroment meant for the skier not the vacationer
if youve come to eat and drink,be catered to,look good, or just be annoy the locals wth your top of the line gear, this isnt the place to come. if you came to ski and dont care what others think well then come up and see what skiing is suppossed to be about. oh yeah and i hope you like hiking "
On the Snow,Bridger,22nd December 2008,negative,3,"Bridger Bowl is what skiing/snowboarding is all about. If you are looking for a knock down drag out day on the mountain this is your place. There is a vast amount of space to utilize and there is always a lot of snow. The mountain is set up to where the beginner runs are seperated from advanced ones. (The beginner runs are all at the bottom) You can hike the ridge and enjoy some back country skiing if you have what is required. ALL of the profits go back into the mountain so tickets are cheap, lifts are always working, staff is friendly, and actualy the rentals are pretty good. The 2008/2009 features the opening more terrain as well.  I have been to Big Sky and honestly put it behind Bridger simply because this place always seems to have better snow, the prices are drastically better, and it is closer to Bozeman.  (Which is a great town with good people and a lot of fun. The main reason I gave this place a 4 star for nightlife) Give it a shot and experience what everyone at Big Sky is missing."
On the Snow,Bridger,11th December 2008,positive,5,"Bridger is a medium sized area with great steeps and chutes on the upper mountain and lots of long intermediate terrain on the lower mountain. The top 1/3 is frequented by probably the highest percentage of outstanding skiers of any resort in the nation. The lower mountain has families, little kids, tourists, and some wanna-be park rats that haven't yet realized that Bridger has a crappy terrain park. Why create fake terrain down on the flats when there is awesome natural terrain?  Bridger has lots of locals who work all summer to be able to ski all winter, day in day out. And big powder days are crowded. Best skiing is mid-week. Only two bars at the base, basically shut down by 6:00, and no lodging. But college-town Bozeman has lots of night life 15 minutes away."
On the Snow,Bridger,21st March 2008,positive,4,"good place to stand in line or hike with the entire population of gallatin county on a powder day.  lots of ""locals"" and trust fund babies from kentucky.  too bad its not located by great falls intead of bozangeles."
On the Snow,Bridger,8th February 2008,negative,3,Bridger Bowl is a nonprofit ski hill owned by the town of Bozemen.  It is a great value and a very fun place to ski. It has something for everyone.  It gets a ton of snow and there are lots of powder days.  There is not much of a terrain park.  All there is is like three box rails.  You can hike up to the ridge above the lifts to have some backcountry skiing if you have all the safty equiptment.  Overall its a great hill and I would definetly recomend it.
On the Snow,Bridger,22nd December 2007,positive,5,"Bridger is the way skiing was meant to be.  The non-profit resort has world class snow and terain, provides an honest snow report, and has a great family atmosphere.  I travel over 5000miles round trip each winter to experience great skiing without the glize and galmour of the touristy type places.  With the future expansion, it will rival any ski resort in North America."
On the Snow,Bridger,25th July 2007,positive,5,"For the money, can’t beat this place. Gets lots of cold smoke and powder. During the week, on most days, few people and real chilled atmosphere. Has a real community ski hill feel. "
On the Snow,Bridger,10th March 2020,positive,5,"Easy 25 minute ride from Bozeman , great dive bar located at bottom of mountain if you don't want to partake in the one's run by Bridger. Really no lift lines except once in awhile at one of the feeder lifts at the base and that is only when half day pricing starts .Expert and ridge runs are spot on as long as your hooked up with a transponder.  Lots to do in town ,always have a great time there !"
On the Snow,Bridger,22nd February 2020,positive,5,Great advanced terrain.  No lift lines.  5 dollar local pints all over the mountain.
On the Snow,Bridger,9th January 2020,positive,5,Great!
On the Snow,Bridger,19th May 2019,positive,4,"I have skied all over the Eastern, Western USA and the European Alps. In my opinion this little mountain has the best value comparison to other larger and more amenity sophisticated mountains dollar for dollar. Not only from a monitory value but an all ski ability family mountain. I give it five star for these reasons hands...down...

  "
On the Snow,Bridger,27th January 2019,positive,5,"We probably picked a bad time to come. The crowds were insane. By early afternoon, the snow was starting to get packed and rutted. The staff seemed overwhelmed and overworked. Did I mention the crowds? If you stayed on the upper parts of the hill, you were rewarded with better skiing and slightly less hostil crowds. "
On the Snow,Bridger,29th December 2018,negative,3,disgusting behavior of mountain safety https://www.youtube.com/watch?v=ES4129d6feQ
On the Snow,Discovery,28th October 2020,positive,5,This little resort is top notch and not full of people. To miss the lines typical of ski resorts. Go during the weekdays! It’s like your own private ski paradise. The staff is top notch ! Love this place!
On the Snow,Discovery,28th October 2020,positive,5,"Easy to get to nice large for family dining
Great to rain and beautiful views of Georgetown Lake"
On the Snow,Discovery,18th March 2020,positive,5,"Discovery is a wonderful small ski area run by folks who really know what they’re doing.  The result is fantastic grooming, lifts that run and the best food values of any Montana resort (check out the fresh rolls, cookies, soups, entrees).  The beginner area is perfect for kids and viewing parents.  There’s a full range of runs including a double-diamond backside for the deepest days and more steeply inclined.  The views from the ski hill Are a mini Lake Tahoe with the Pintler Wilderness Peaks surrounding Georgetown Lake,  The drive from the north through cowboy land is peaceful and spectacular.  Overall, a great experience if you stay local or drive remotely."
On the Snow,Discovery,2nd January 2020,positive,5,"This is a great local hill.  One of, if not, my favorite.  Three back side terrain is quite fun and you can find some technical terrain if you're looking.  However,  the runs are fairly short in comparison, especially on the steeper back side."
