Review Site,Ski Area,Review Date,class,Review Star Rating (out of 5),Review Text
Yelp,Discovery,1/21/14,negative,2,"The skiing is OK at Discovery, but probably not worth what they charge for a full day adult lift ticket. The snowpack is marginal year after year. It's low elevation and often gets some of the least amount of snow anywhere. When it does get a good dump, and if there happens to have a good base, the backside is some of the steepest and best skiing around. There are also a few fun cruiser runs. 

Beware when buying certain ticket products from these folks. Last year we bought a ""five pack"" of lift tickets that had ""no restrictions"" and were ""transferable."" I wasn't clear on whether they expired or not, so I called Discovery and asked the girl who answered if the five packs expired at the end of the season. I was told they did not. In fact my receipt for the purchase had all kinds of information about tickets, expiration dates for season passes, etc. but said nothing about the five pack expiring at the end of the season. The literature at the ski hill also says nothing about the five packs expiring at the end of the season. 

However, after driving more than 150 miles, when we went to redeem two of our three remaining tickets we were told that the tickets had expired. So our $160 got us two adult lift tickets. Big Sky rates! 

When I talked to the manager of the hill about this, he insisted that nobody there told me that the five packs didn't expire. He then went on to explain that they were counting on the fact that people like me wouldn't use all five of our purchased ski tickets. It seemed to me he was admitting that they were intentionally vague about the expiration so as to take advantage of people like me. I asked him if we could work something out, since I was told that they didn't expire. I offered to pay the difference between the increase in the price of the five pack if he'd honor the three remaining tickets on our pass, he scoffed at me and offered to sell me five tickets for $200, which is the normal adult rate.  

The manager was completely unwilling to take responsibility for an employee's assurances to me and instead essentially called me a liar, belittled me and went out of his way to be rude and insulting. 

There are definitely better choices for skiing out there. I know I won't be supporting this business again. I'll take my money, my bar tab, and my friends to a place that respects its customers."
Yelp,Discovery,1/31/17,negative,1,"After mistakenly buying a lift ticket verses a college spring pass at Discovery, we asked to trade it in and pay the difference. We had the pass around 1 hour before realizing our mistake. But the manager said no & wouldn't budge one inch.  Praying that this poor dud gets some badly needed training in customer service as his comments were belittling!"
Yelp,Discovery,2/14/16,negative,1,"For the price, long lines and the poor customer service I won't be returning not worth it!"
Yelp,Whitefish,2/23/21,negative,3,"Beautiful views and ski runs.  Was quite cloudy with low visibility and icy ski conditions at times, especially when using chair lift #1. Must take blue runs to get to green trails if taking lift #1 & #2. Stayed at Edelweiss with nice views, kitchenette and hot tub. Snow bus also a nice perk to go into town.
A few concerns with the workers at the resort. One of the ski lift workers had gloves that said 'inspired to be a dirt bag'. Dan in the base lodge rental area was very rude when we asked about our ski pass not working at night (the 3day pass says nothing about night skiing being excluded from the pass). Lastly, on Sunday when standing in line waiting for ski lift #1 to open, an off-duty youth ski instructor from the resort was in line next to us (Isiah S. from NC) was making threats towards the tourists, saying 'is tourist season open yet? Can we start shooting them yet? When are these chickens gonna fly back to their coop?' He was also threatening to throw coins at people's helmets and had a laser that he was pointing in people's eyes.He was very loud and obnoxious and made sure everyone knew he was an employee at the resort. He even was purposely standing on the back of our skiis. NOT cool.
They are also big sticklers with face masks, even though the state  has lifted the mandatory use. Face masks even needed to be worn outside.
It was good trip, but had better experiences at Big Sky, Keystone, Breckenridge, and Copper Mt."
Yelp,Whitefish,8/21/21,negative,1,Staff training recommended- save yourself the frustration.
Yelp,Whitefish,4/19/21,negative,2,Lodging- morning eagle. Easy access to ski lift. Amenities were dated. Limited local dining spots.
Yelp,Whitefish,1/1/20,negative,1,"Worst lift line corrals in the business, and now they're ripping off locals for parking. They won't stay open past tourist season because the tourists go away, and you always have to worry about plowing an uphill skier in the fog."
Yelp,Whitefish,2/14/20,negative,3,"Great mountain, small lift line, snow ghosts, (relatively) reasonably priced lift tickets and lodge food. Unfortunately, the ski rentals at the base lodge were a major detraction. My girlfriend is a beginner and our experience was abominable. The girl ""helping"" us got our rental form, grabbed some boots, dropped them in front of my girlfriend and walked away. Fortunately I worked is ski shops in my 20's and knew how to fit boots so I made sure her size was correct, switched her insoles and got her fit and properly buckled. The guy who got her skis asked no questions, just checked her boot sole size and handed her skis with no explanation. The skis were dry but ok and I made sure her poles were the correct size which they didn't bother to do. I don't know if it's poor management, poor training or just ambivalence about the job from gen z young adults but I remember when customer service and caring about helping new skiers in a sport that workers are passionate about was a thing. I would recommend the Sportsman and Ski Haus in Whitefish, they seem to have a better reputation, better prices and certainly couldn't be any worse, I don't think that is possible."
Yelp,Whitefish,9/5/16,negative,1,"Don't waste your time or money!! We booked a zip and stay package for our honeymoon and drove 600 miles and 2 states to do this. When we checked in the man at the Kintla lodge check in desk was horribly rude. Our room was ok, small with a queen bed but otherwise fine. They have a tiny hot tub that closes at 10pm and didn't re-open until 10 am. It smelled like rotten eggs

The zip tour had been rescheduled because of weather, which is awesome that they called and gave us a heads up. Luckily we opted for the refund and my husband was going to just book the next day if weather would cooperate.

When we woke up for the 10 am check out (really 10 am? Too early) the weather was better so we packed up, checked out to get a coffee next door at the village coffee shop. We literally walked up between 10:00 and 10:01 and the girl just looked at us and looked away talking to her boyfriend who was sucking down some drink. Apparently the stupid coffee shop closed at 10. Horrible that she didn't even try to say sorry we just closed or even point to the darn sign!

Next try was to go to the coffee shop at base lodge where he was going to do the zip line. We parked and got in there and couldn't find an open coffee shop, was passed by no less then 8 staff while looking. Not one of them would even help. When we walked by the mountain excursion room and the zip line check in every employee was staring blankly and not one of them were any help.

We left. Completely disappointed in our experience with this whole resort!! (Katie and Suzanne you are the only nice ones) Worst staff ever! Everywhere we went staff just treated us like we were putting them out by even being there. Both my husband and I have worked in many different roles with customer service and just cringe at this resort. Never has it been so hard to spend our money somewhere!!"
Yelp,Whitefish,3/14/13,negative,3,"his review is mixed and is more relevant to those traveling to the resort via Amtrak.

-- On mountain staff: 5 stars --
The staff here is amazing.  Super friendly and helpful.  My 9 yr old daughter kept saying throughout the day ""everyone is so friendly here"".   I had a lift operator come out of nowhere and offer to take a photo of me with my camera.  The ski instructors are great with children and after her first two hour lesson she was a much more confident skier and exchanging high fives with her instructor.

-- Wait times: 5 stars --
We stayed at Whitefish over a holiday weekend, MLK day, and they were also holding a big race.  It was their busiest weekend of the year and the longest line was only 10 minutes.   Most of the lifts are a minute or less, and some with no lines.

You can easily find runs that you will have almost to yourself.  The people at Whitefish are mostly locals or Canadian (no Europeans like at Whistler) and so it's a very low key atmosphere and people are courteous to each other.

-- Ski in Ski out: 3 stars --
The resort advertises ski in ski out access from their hotels and rental properties.  The ski out is super easy for both snow boarders and skiers.  However skiing back in is a challenge, especially with children.  In order to ski back in you have to traverse the lifts all the way to skiers right, and then take a fairly tough blue run to a long, fairly flat cat track.  There are no signs to tell you where you are going and we made a couple mistakes that required hiking back to the correct turn.

For you last run if the day it's brutal with children.  Adults that can ski blues well and have a good sense of direction will fair better.  This could be easily improved with some more signage and curing a green run higher up the mountain.

-- Other Activities: 2 stars --
We were attracted to Whitefish because they advertised activities like dogsledding and sleigh rides.  However, these activities are far from the resort and they are not supported with a regular shuttle service.  Dog sledding is 30 miles away and unless you have a large group and are going on a Tuesday, the you will need to pay for a cab - $50 each way.   Slight riding is only available to groups if 6 or more, so a family of 4 or a couple is out if luck.  

It's ridiculous - Whitefish needs to improve their shuttle service if they are going to market traveling by train.

-- Snow: 3 stars --
As of The third week in January, coverage isn't great.  There are bald spots all over the lower mountain.   It is nothing like Cascades in Washington where coverage is deep by January.  However, since it is very cold in Montana, the quality if the snow is great and hold up well.   We had no new snow our entire stay but it held up well to grooming and stayed fluffy (although packed down) off trail."
Yelp,Whitefish,2/17/19,negative,3,We loved the resort but were disappointed by the terrain. There is very little tree powder skiing due to trees growing close together. We found best powder on edges of blue runs under main chair. Most of those runs are not groomed so what we hoped would be powder on groomed was pow on moguls. Also the top is 6800 so it is like cascade snow but drier due to extreme cold. Back to colorado or utah next vacation unless they groom way more here. Lodging food staff fantastic!
Yelp,Whitefish,8/17/14,negative,1,"After hiking the Danny On Trail and starving, the Base Lodge Cafe was very disappointing. The buffalo burger, bacon, onions, and bun were all burnt (black) and not enjoyable. The onion rings were good and my boyfriend said the milkshake was good. But for a burger that's $13 (not including shake and onion rings) I would expect much better."
Yelp,Whitefish,3/17/12,negative,3,"Whitefish is a pretty decent mountain for beginner to advanced skiers.  It's very family-friendly, with a good variety of runs easily accessible from the main lift.  It's also a fairly big mountain, with four skiable peaks and more than eight lifts and t-bars.

During my visit, the weather was fairly warm and wet, but there was still some pretty great powder near the summit.  Some friendly locals showed me some great runs.  One required what I'd describe as a ""medium length"" hike, but the payoff was a spectacular stash of virgin powder on some great terrain.  Thanks, guys!

The resort itself is beautiful.  I was very impressed with the size, quality, and cleanliness of the room I stayed in.  That said, the bed was hard enough that it did give me some trouble sleeping, and for how many buildings there are in the ""village,"" there's surprisingly little selection in terms of food.

My review has been very positive so far, so you might wonder why I've only given Whitefish 3/5 stars.  Well, there are a few downsides.  First, although the mountain has a lot of skiable area, the vertical drop is only 2353 feet (717 meters.)  Compared to nearby mountains like Revelstoke, that's not great, and it's very evident in the runs.

While there is lots of good terrain to be found, the best spots are difficult to get to, and because there's so little vertical, the challenging terrain will only last you a couple minutes if you know what you're doing.  After that, you're stuck on long, slow, boring cat tracks to get back to the lift.  I really enjoyed Hellroaring Basin and the East Rim Face, but the former comes out at the bottom of a rickety old chair that takes forever to get back up the mountain, and the latter can be bombed down in a matter of seconds when the snow is good, only to leave you with a ten-minute slog across a mostly-flat green run.

My other complaint is that the resort staff don't seem to be super diligent about opening lifts on time and keeping guests informed about closures.  On the first day of my visit, the opening of the main chair was delayed by half an hour because rime from the previous night had to be cleaned off the seats.  I find that a little perplexing given that the chair normally opens at 9:30, which is already a half-hour later than every other resort I've ever been to.  Additionally, they didn't do a great job of communicating about the situation to the people waiting in line.  To be fair, ice-covered chairs are a safety issue and sometimes the weather causes unexpected surprises, so I'd readily forgive the staff for being a half hour late to open the chair one day.  

What I won't  forgive, though, is that on the second day the Bigfoot T-Bar was closed for no apparent reason, with no indication of its closure on any of the signs I looked at.  I know what you're thinking: why would you want to ride a t-bar anyway?  From what I understand (and from what I've seen of the area), the Bigfoot services some pretty respectable powder runs.  I was annoyed that I rode down to it twice only to find it closed.

To finish this ""compliment sandwich"" and summarize, I did enjoy my time at Whitefish, and it is a good resort.  Families will love it here, and if you're coming from southern Montana there's probably nothing better around.  However, if you're an expert skier or snowboarder--you eat black diamonds for breakfast and only start to work up a sweat when you're on a gnarly double-black--then you may find yourself growing bored of the mountain before too long.  If you're coming in from the Calgary area, there are a several better mountains within the same distance (for example, Kicking Horse and Revelstoke).  

Everyone should give Whitefish a try, but you might not want to book a week-long ski trip here if you're looking for seriously challenging terrain."
Yelp,Whitefish,7/21/13,negative,3,My family of 5 just stayed at the Sherpa in Whitefish for a few days with a goal of visiting Glacier.  The accomodations were very nice and there was plenty of room for us all. I don't know that it was worth the price but it was very nice.  (We loved being close to the pool.)  We loved going down the alpine slide and the Zipline the staff was very helpful. Everything on this mountain was pricey (especially for a slow summer day- and I bring tip cash with you).  Abbey and Jenny were awesome zipline guides!
Yelp,Whitefish,2/15/13,negative,1,"Very, very unhappy right now.  As a local, living in Kalispell, I've been taking my skibike to this resort for 10 years, and last sunday, after getting on the lift and taking a run, I was pulled aside just as I was getting ready to get on the lift, a 2nd time,  told they'd had a change in policy, and I was no longer allowed to use a skibike unless I also had short skis on my feet.  I wear Sorel type boots when I ride and always have so of course I can't hook into bindings and what's the point of the bike if you have skis on your feet too, you might as well just ski.  So, they refunded my money and sent me home.  1 big problem is, after all these years of allowing me full use of all lifts, say I'd invited a skibiker from outta state, they came with me, took a run, and were told ""uh, change in policy"".  Uh, wouldn't the outta stater be discouraged after, being told honestly ""Whitefish Mtn Resort has allowed me on the lift for 10 years"", spending money to come here and ...you get the idea.  Yes skibikes have not achieved the mainstream acceptance snowboards have, but remember back in the late 80""s when very few resorts allowed snowboards on the lift?  Over the years I have encountered liftees who were not familiar with skibikes, or me, and was sent home one evening after skiing for more than 2 hours.  I made a stink about it and the next day administration assigned 2 patrol to watch me get on and off the lift and ski 3 runs with me to see if I was a hazard.  Their conclusion was, no, my feet and boots never touch the ground when getting off the lift and I could ski with general traffic, keep up, and not create a hazard.  They apologized for the nite before, told me I was good to go and that was 7 years ago, no concerns or funny looks since then.  So imagine my disdain when, this season, after having already been up there with the skibike on New Years Eve, having the disappointment, and embarrassment, of being pulled aside just as I was about to get on the lift, being taken into the shack there, put on the phone with management and told I was done for the day.  Funny thing is, for YEARS, before the resort changed hands 5/6 years ago, they used to RENT skibikes.  Yes they were awful, clunky things and you were supposed to have skis on your feet also, but...My how things change.  So.  Being that Blacktail Mountain locally has allowed me to spend my money there with no hassle for 10 years, I believe I will have to grace their slopes with my unique sport.  bummer.  I have included a pic here of me taken at Whitefish Mtn Resort on my skibike.  This resort needs to appreciate the locals more.  WE ARE THE ONES WHO ACTUALLY PAY YOUR WAY.  facebook.com/photo.php?f�"
Yelp,Bridger,2/28/21,negative,3,"I actually really liked this skiing area. I got reservations four days prior. There weren't a lot of people compared to other resorts. For us, we were happy to have the great selection of greens and blues. This is a no frills place and didn't break the bank like a day of skiing usually does.

The staff for the most part were fantastic. With two notable exceptions and why I can't give a better review.

1) When picking up the ski cards in an outside window, the man in the booth was very rude to the woman in front of me..... ""Put your mask up"". So she did. ""Over your nose"". Keep in mind this guy was behind a glass window. And she was outside. Ick. He was nice to me since I had my nose covered with my scarf. Ridiculous.

2) I was with my younger son, getting on the Sunnyside lift. We don't ski all the time so at first it's hard to get your bearings with all the equipment. They had a mask bouncer at the beginning of the entrance of their ""masked zone"". My son was told to keep his mask over his nose. Which he tried but it loosened literally right when we were about to get on the lift. This guy walked over to my kid (who was on the end to my left) , right when we were about to board, so my son was distracted and I ended up going alone. I was yelling that he shouldn't go alone. So he went up with another family. Let's talk about this........ We were near no one at that point. Outside. Is it safer for my kid to go up with me or another family? And let's talk about safety. Shouldn't he be thinking about getting on the lift safely?

This sh** has to stop. I'm not sure if these people are just drunk on authority but that was out of hand. While everyone else was fantastic, this just pissed mama bear off. Yeah, you.... Dude in the lime green jacket at Sunnyside. Are you waiting for someone to get physically hurt on a lift for this to stop??? I'm shocked this type of thing is happening in Montana. I'm tired of the maskholes."
Yelp,Bridger,4/13/21,negative,2,"We were laughing and having fun, terrain is good! The Snow is a little heavy though (coming from Utah). Then ski patrol kicked us out for having a beer, which I NEVER thought would happen at a ski resort. Even in a place as strict as Utah that would never happen! Kind of blew my mind and definitely ruined our experience. Will only be go to Big Sky from now on. At first I was wondering why it was so empty, after that incident with the employees, I understand."
Yelp,Bridger,12/15/20,negative,1,"Bridger bowl is an amazing place. Current winter conditions are not ideal. That being said, the current management has decided to take it upon themselves to restrict access to an outdoor recreation area to a specific number of people.  Not completely restricting indoor areas to those who do make the cut for daily reservations.  As for reservations, I'm not surprised that all 750 allotted spots went in a matter of hours.  Let's just see if the whole season will go that way.  Maybe they should be looking at how other resorts of similar size are operating in the area(Grand Targhee, Discovery).  Maybe stop all day pass sales instead of restricting season pass holders from doing something they paid for months in advance.   But I forgot they changed their mission statement from ""First to the residents of Gallatin County; second to the citizens of the State of Montana; and, third, to areas out-side Montana, and to do so at the lowest prices consistent with good business practice such as to allow the continued healthy operation of Bridger Bowl. ""  to ""to plan, develop and maintain facilities and services in a financially sound manner which provide the best possible skiing experience at a reasonable cost to local, regional and destination skiers"". Slight change of words big difference in who they are catering to.  Just a thought, wouldn't you want less people from out of state(day passes) skiing at the resort if they potentially are carrying covid and bringing it to a less infected Montana population(season passes).  I would rather the resort be closed for the season if your goal is to protect employees, that would make sense.  And if not,  just keep it open with whatever mask, social distancing policy they deem necessary.  Don't make the decision for people, if you are fearful of Covid than don't go skiing at a resort learn some avalanche safety skills and go into the backcountry where covid can't get ya. Some people cherish these seconds outside and their mental health might even need it.  Don't take it away from them, allow them to make that decision for themselves."
Yelp,Bridger,10/26/17,negative,1,I really love this mountain. But the fact that they keep raising their prices every year really shows what's important to them. This is a college town! Wake up! Do you think people are made of money here? Stop feeding the greed
Yelp,Bridger,4/7/18,negative,1,"Watch out for Jeff the ski patrol asshole on the mountain!!!! He is THE WORST. He ruins lives and takes passes from skiers who are just trying to have a good time. On closing day today my friend jumped over a rope, there was nothing to say ""no jumping"" or anything so how was he supposed to know that his day would end by being escorted down the mountain by Jeff, the rudest ski patrol you will ever meet. My friend Noah was being very nice and understanding towards Jeff and was unaware that he made a mistake. However Jeff was so rude he made my friend noah cry and ruined his day, he told him he was happy to see him leaving the mountain and that he never wants to see him again. He very easily could have given Noah a warning but instead he took his pass and he won't get in back until 3 weeks into NEXT ski season. Noah could have easily out skied jeff the asshole but instead was kind and understanding and in return Jeff yells at Noah and ruins his whole day. Nobody deserves to be treated as badly as noah was today. If anyone reads this that works at Bridger ski patrol I hope you fire Jeff."
Yelp,Bridger,5/14/09,negative,3,"If you're from Bozeman how are you NOT gonna ski here?  However, I'm not so sure it lives up to its self-proclaimed status of a ""world-class ski resort.""  A great regional spot that would be a real standout in any area outside of the Intermountain West.  But when you have Big Sky and Jackson Hole within a few hours drive it's easy to overlook this local favorite.  They avoid high-speed lifts here like the plague and for the longest time you had to HIKE UP to the top of famed Ridge.  They are constantly expanding however and like I say, if you're in Bozeman, how are you NOT gonna come here?"
On the Snow,Whitefish,21st September 2020,negative,1,We snowboarded at night on Feb 16/ 2020 and during the day on the 17th. Lots of fresh snow and the condition was great both during the day and night! 
On the Snow,Whitefish,21st February 2019,negative,3,3 out of 10 overall score terrible Resort worst management I've seen in the industry which is a total insult to the industry because nobody at this place is at actual industry Insider... Do you like our long lift lines for the only lift that goes to the top of the mountain while they close the other lips because well an hour Lyft line you should be happy with that is whitefish welcome to Redneck Hicksville
On the Snow,Whitefish,20th January 2019,negative,1,Love this place
On the Snow,Whitefish,26th February 2018,negative,3,"Where does the sun go in the winter around here, cause it sure isn't out. Lots of snow but very GLOOMY."
On the Snow,Whitefish,26th February 2018,negative,2,Love this mountain. 
On the Snow,Whitefish,21st December 2009,negative,2,"I live in Florida and have been coming here since 1990.  I like Whitefish so much I ended up building a house here a few years back.  As a seasoned skier/snowboarder my numero uno top things to look for in a ski resort are 1.)  No lines... hence, more skiing, 2.)  No celebrities...yeah , that includes you, Jon Gosselin!  3.)  No Mink coat shops... see item #2.  If you want family atmosphere, it's here.  Want gourmet dinners in town and nightlife, it's here,  Want theater and shows with Broadway talent and facilities to match, it's here.  Not only that, try getting out of downhill for a day or afternoon and take a short drive to Glaicier national park and rent Xcountry skis to hear a splendid silence of the park that is almost deafening in our plugged in world.  The silence and wildlife might just amaze some of the naysayers out there who find  Whitefish a little too, umm, ""foggy"".  Go back to Aspen and Sun Valley, it won't offend the rest of us."
On the Snow,Whitefish,9th April 2009,negative,2,"If you like skiing this is a great place.  Great skiing all around good terrain, good snow, friendly town, and best of all you don't have to wait more than 5 minutes for a lift.  I've seen the complaints about weather but we've had pretty good luck with that.  When it is sunny the view can't be beat.  Really this place is one of my favorites.  We usually hit up Fernie and this palce on the same trip.  Both great mountains!"
On the Snow,Whitefish,11th June 2008,negative,2,"I agree with the last review, we have been coming for many years and my kids say the terrain park facilities are a big hit for them.  They prefer Snoqualmies park but they say the half pipe was a huge surprise to them.  It was better than any other pipe here in Washington.  Way to go Big Mountain.  The fog can be overwhelming at times but usually isn't to bad.  We will be back.       "
On the Snow,Whitefish,30th May 2008,negative,2,"I snowboard here because I like the lack of crowds, steep pitches, and crummy weather keeping the crowds down and the snow good.  Thank god for the socked in weather because otherwise we would have way to many people here and this actually would be a ""resort"".  For those who like to ski and snowboard come on out here and those who like to whine and compare here to there; go there instead this winter, you'll most likely get better weather, better service and better skiing.  Besides the summertime in Whitefish is really where its at. Incredible golf courses that are affordable, fishing, biking, rafting, hiking, long days...the list goes on.    "
On the Snow,Whitefish,10th April 2008,negative,2,"I live in the flathead vellay all my life and I like to snowboard
I hope that snow will come down next season"
On the Snow,Whitefish,16th March 2008,negative,2,"I never heard of this place until Edelweiss was the only place available when we wanted to go. Boy am I glad RCI led us to Whitefish. Best snowboarding we have ever had. The St. Augustine Snowboard team had a blast. Edelweiss was a great place to stay and convientent to everything. Two lifts out our back door, one lift out the front. Bierstube next door, Ed & Mullys across the road. The people are extremely friendly. If your in town, make sure you hit up Powder Hour at Ed & Mullys.... $4 PBR pitchers. Can't wait to go back. "
On the Snow,Whitefish,6th January 2008,negative,1,"It's called Big Mtn for a reason, it's BIG.  So far this year it's also deep.  I haven't skied here long so I cannot fairly compare Whitefish management to Big Mtn management, but contrary to what Dec. 31 Anonymous says I am pretty sure that the did not mellow the terrain.  For the local haters, try to remember that they changed the name of the resort not the mountain.  Check out a USGS map, it's still called Big Mountain, always will be.  As long as the good Lord keeps us in the fog, try as they may, the Big will never become another Aspen.  Still big, still deep, still hometown friendly.  So please come out, have fun, go home and tell 10 friends it sucked, they should go somewhere else.  "
On the Snow,Whitefish,31st December 2007,negative,2,My gosh this place is amazing. I've never skied snow like I skied this week here. And the people are so friendly. 
On the Snow,Whitefish,26th December 2007,negative,2,"YES it is called BIG FOG MOUNTAIN FOR A REASON. The fog can stop you dead in your tracks!!! But when you get one of those clear days, the skiing, snowboarding and views are second to none!!!! The lodging is good and has good access to the lifts and a shuttle to take you were you need to go. There is also a free snow bus from whitefish that is convenient and has a fairly good schedule to and from the resort. The nightlife on the mountain is slim to none with the beerstube bar being the highlight. But if you’re looking for live music, whitefish has some music but the quality of bands has really taken a hit with the Great Northern booking low quality cheep acts. About a year or so ago, the local bands they were booking were excellent! But the all mighty dollar has taken its toll. DO YOU HERE THAT DOUG (owner of the Great Northern)!!!!!!!!!!"
On the Snow,Whitefish,30th May 2007,negative,3,"We found our mountain approx, 8 years ago on a last minute deal.  Our hotel named on arrival, turned out to be Grouse Mountain Lodge, probably the nicest hotel in our opinion, though there are many good ones.  First time we'd been to USA, previous two years Banff, otherwise Europe. Two weeks and we're hooked!  Return the following two years, staying at the Grouse.  Following year buying a home at Ptarmigan Village.  The mountain is beautiful, approx 4000 acres, stunning views, good runs catering for all. You want Powder there's lots of it!  See the Snow Ghosts!  Over the years we've seen a lot of development some good, some not so good.  Locals will tell you, ' they are trying to make it another Aspen', we hope not, though nothing against Aspen. We just fell 'in love' with the mountain, at any time of year, generally trying to make at least 2/3 visits per year.  This snow we're going for 3 months ski, how lucky are we! Whitefish is a quaint town, approx 6mls from ski village, free snowbus, couldn't wish for more, restaurants, bars, shops, everything you need and probably the nicest friendliest  people ever.  We can't wait to get back there, home!"
On the Snow,Whitefish,21st September 2020,negative,1,We snowboarded at night on Feb 16/ 2020 and during the day on the 17th. Lots of fresh snow and the condition was great both during the day and night! 
On the Snow,Snowbowl,2nd January 2020,negative,3,"I learned to ski here.  It’s hard on a new skier, but if you make it through you ski for life.  This is home to me so I love it.  My daughter learned here.  Just come, have a relaxed mom and pop Montana ski hill attitude and you’ll love it."
On the Snow,Snowbowl,23rd January 2016,negative,3,"Disclaimer: Skiers may love this mountain far more than snowboarders. This is an excellent mountain with some serious problems of execution. When visiting snowbowl I would always be suspicious of their snow report. If you are a park person, I'm sorry, the website will continue to tell you there is a park when in fact the park is seemingly always closed. Even if you call and ask if it's open, and they say yes, you will get there to find it closed. Couldn't tell you why. 

Similarly, I have often found that they are only running one lift, with no good explanation why. The only place I've ever seen shut down a lift for wind in 15 mph winds. On a mountain.

For snowboarders: you are required to have a leash on your board. They won't tell you that until you get to the front of the - often long - lift line. You know, in case your foot completely disengages from your leg, which happens all the time. Nevermind all those ski ejections - those pose no real threat.

Now, on the plus side, the mountain itself is great. Great terrain, very easily accessed by well placed (if a little slow) lifts. Nice long runs, AMAZING sustained steeps and trees galore. When it gets the snow it's a blast. 

It's just my experience there has always been lacking. The staff are almost uniformly rude, as if it was part of their training. The drive up is truly a nightmare, at the end of which you find yourself parking on the side of the road 1/2 a mile from the lodge. Driving down is even worse.

To sum up, the fantastic terrain of this mountain manages to negate a seemingly endless list of reasons NOT to go to snowbowl. "
On the Snow,Snowbowl,25th February 2014,negative,3,"Snowbowl is a great place to ski, right next to Missoula.  I've been up 5 times already this year and the only time i have noticed a liftie being a ""Douche"" (as per previous review)  Is when someone is clearly being an idiot, and or rude to other snowbowlers.   They will slow the lift down so really little kids can get on safely, and on snow days they do their best to get as much snow off your seat before you sit down as possible. the only conversations i've had with lifties ended with a smile.
The owners are cool too, they just dropped a TON of money into improving the access road to snowbowl.

As far as the mountain itself goes, it's probably not a place for beginners, some of the stuff snowbowl labels as blue runs would be considered black diamonds at other rocky mountain ski areas.  some of the stuff Snowbowl lists as black diamonds would be either double black or ""out of bounds"" at other places.   If you know what your doing on skis or a board this is a fun mountain, if not i imagine a vast majority of the mountain would be well beyond your skill level.

Lift tickets are reasonable ($42), -- the lifts are a little old and a little slow, but seem to be maintained well (although i hear rumors of them going down every now and again) and the bar at the bottom of the hill has regular bar prices instead of ski resort prices, great brick oven pizza and plenty of beer to choose from."
On the Snow,Snowbowl,2nd December 2008,negative,3,"Snowbowl unfortunately only has two actual chair lifts with two more of the T lines. It's fun but the terrain is very limited and doesn't offer much diversity to skiers that are just starting out. Easy to see in a day, and fortunately doesn't yet have the big resort influence and prices (I paid 6 bucks for two slices of Pizza and a Drink) which is definitely a plus. I worked at Park City Mountain Resort and with a fifty percent discount on food couldn't get pizza that cheap, I was stoked, usually I have to take a backpack full of food (do it for the bigger resorts prices are ridiculous on food). It was overall a good experience, not really for beginners but if your an intermediate or expert skier the bowls just to the right of the second lift are pretty fun. Be ready for moguls and the most old school chair lift I've ever seen. "
On the Snow,Snowbowl,4th February 2008,negative,3,"Here is what the bowl is:
- The only ski area for folks from Missoula to ski w/o driving 150 miles round trip.
- A nice local area with a lot of terrain and vertical drop, as well as some of the best tree skiing around.  Seriously.  
- Two major storm tracks affect the area from the Pacific and unfortunately for the Bowl the storms mostly go south to the Bitterroot range or north to the Glacier park area.  
- Also unfortunately the majority of the mountain and all of the black runs face either due south or southwest (worst).  Especially in the beginning and ending of season the snow can be AWFUL.  (But with this said the snow can also be GREAT at anytime)
- There is some good hiking access from the area allowing good snow to be found almost anytime.  
- I skied here for 7 years and loved it.  This mountain breeds REAL skiers, you know, the ones who rip and don't bitch about conditions.  

Oh, and here is what the Bowl is not:
- A resort."
On the Snow,Snowbowl,7th January 2008,negative,1,"SnowBowl is wonderful on a powder day (but only for that day, once the sun comes out it is either slush or ice because most of the good runs are South facing.  Walk to the lifts and lodge for the first and last 3 weeks of the season because of low elevation and no snow at the base.  Other than unfriendly staff it is a great place and close to town.  I love it on powder days."
On the Snow,Snowbowl,3rd January 2008,negative,3,"Overall a fantasitc place to ski.  Friendly atmosphere, great terrain/vertical, quality food and convenient to town.  Since it is 200 miles roundtrip to any other local area from Missoula, I'll save the money on gas and spend the difference on the fantastic pizza, spend more time skiing and less time driving!"
On the Snow,Snowbowl,29th November 2007,negative,3,"The ""Bowl"" as the locals refer to it is definitely not overpriced...who can complain about less than $50 lift tickets? This mountain has something for everyone & everyone makes good work of the mountain especially in Powder conditions. Steep and Deep! Enjoy a slice of pizza and a bloodymary while you sit by the fire and daze at the local watering hole the Last Run Inn!
Angel Face"
On the Snow,Snowbowl,2nd January 2020,negative,3,"I learned to ski here.  It’s hard on a new skier, but if you make it through you ski for life.  This is home to me so I love it.  My daughter learned here.  Just come, have a relaxed mom and pop Montana ski hill attitude and you’ll love it."
On the Snow,Bridger,29th December 2018,negative,3,not great
On the Snow,Bridger,26th December 2018,negative,1,Great ski area that is not crowded.  Offers great expert skiing.   Can be cold there.
On the Snow,Bridger,3rd December 2016,negative,1,very fun! I've never had a bad day at Bridger
